source_table,track_name,dataset_source,model_id,model_label,model_family,evidence_tier,headline_eligible,branch_relation,split_rule,n_processed_rows,n_unique_sequences,n_train,n_test_or_n,target_column,r2,rmse,mae,r2_ci_low,r2_ci_high,bootstrap_repeats
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_14,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3267037244541179,1.9538964374994772,1.4945422718336587,0.31571611052320886,0.3388763742410608,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_14,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.30177706003323734,1.9897361559808184,1.5283295497994138,0.2920924934663891,0.3138787562027284,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_14,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.327082293219221,1.9533470596166436,1.4951555103043632,0.3156826770018826,0.33945377435243845,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_14,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3272989969458453,1.9530325102536996,1.4959943935042088,0.31612033672676704,0.3394840481893224,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.2827276761388058,2.0187845670377254,1.5585121435057225,0.2737750191342411,0.29225685324770756,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.18139619701019816,2.156675566311496,1.692069090663948,0.17384415231388822,0.18778061127196982,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.09980371197224602,2.261603918912336,1.7885108838048862,0.09159959465849589,0.10731780937247452,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3102236808691129,1.979712290768794,1.5218798411237737,0.3004093633875144,0.3204474853152928,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.307456451056379,1.9836793995713775,1.5256211902835863,0.2975494704990473,0.31809730212218307,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.33553732364991196,1.9430466819257861,1.4861634952188933,0.3242310456172719,0.34520269695062494,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.08398506302772168,2.2813883364921606,1.7884766233688716,0.0765952654122765,0.09052995680305294,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.22020022639462444,2.1049388874795936,1.6103530444059848,0.20538424378243153,0.23538657192445828,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.310223680869113,1.979712290768794,1.5218798411237737,0.30040936338751445,0.3204474853152928,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.33553968277718016,1.9430432325985005,1.486150187935277,0.3242305960797069,0.3452019607691178,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3120281560865642,1.9771211020993027,1.5193638282430009,0.30174734667048086,0.3221512648331956,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3350603664770022,1.943743924854202,1.4867570696935506,0.32398459854704575,0.3449626554306176,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_15,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3371339464666969,1.9407108257226344,1.4834599151112347,0.3267144435538699,0.34678353807511075,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.2773095945390467,2.0254068298717582,1.5627540350406723,0.2689921115075334,0.2858311997712505,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.17257208168265392,2.1672110721554594,1.695917016872814,0.16640163040738828,0.17931113973346013,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.07847884753417633,2.2871190951428133,1.808720680167685,0.07285925255650594,0.08374126551042242,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.29518096960912676,2.0002069707720547,1.536982157970948,0.2859575464917965,0.30392917751427356,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.2903671535485651,2.0070259153394185,1.5421795454028624,0.28107051152753054,0.29976724123923887,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.32509259817254366,1.9573037186146964,1.4993715924721909,0.3166237265301538,0.3342664472744195,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.05894027272991709,2.3112382681965276,1.8001989222807178,0.05348026654237533,0.06358772513310078,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.23273740816171617,2.086931228878156,1.6009660090880835,0.22216419265602763,0.2444364222057976,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.29518096960912676,2.0002069707720547,1.5369821579709482,0.28595754649179644,0.30392917751427356,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.3250940116988692,1.9573016689247875,1.4993334343870555,0.31662613938078704,0.3342629914876902,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.2983456576016086,1.9957113823443355,1.532874095002866,0.289617360568153,0.307482005606928,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.32450897635957554,1.9581498186084452,1.499423233266105,0.31635041482401477,0.3335161690919184,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_16,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,149258,149258,119406.0,29852,target,0.3259724521247894,1.956027467199734,1.4978725297486004,0.31756733524657715,0.33499676256255995,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.24215057247372296,2.0634049598465865,1.5949424901425022,0.22068990339812047,0.26056917822462894,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.1731148359130933,2.1553390956456018,1.6843953790471176,0.1554445758818884,0.18955246618938318,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.05899962703779582,2.2992590494726453,1.8176678680603178,0.04533388255904932,0.07263704325068238,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.27331922511329254,2.0205278549695453,1.5456758701139401,0.24789224121936276,0.29554680816226886,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.2662058137526777,2.030393151937753,1.5562091128785103,0.24063629241440673,0.2887632325473716,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.3119885650433266,1.966033143352353,1.5018075629931857,0.28865044105617216,0.3326612977620764,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.04044749938111869,2.3218137428649186,1.807985990952559,0.02820066450344768,0.05159499829305221,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.13505975863877617,2.204377950254688,1.672730703975031,0.08381951653958725,0.17891458032648397,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.27331922511329254,2.0205278549695453,1.5456758701139401,0.24789224121936274,0.29554680816226886,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.31198550162215677,1.9660375203005707,1.5018442085588806,0.28863631684399915,0.33266515264133795,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.28308432344312684,2.0069060640260923,1.537286868062441,0.25756386835675177,0.305757742148313,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.31151385868496284,1.966711277070089,1.5037491952553323,0.2862681907931337,0.33185498822169357,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_17,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.31442752030782783,1.9625453205202172,1.4979785179671568,0.29112471888107117,0.334303973421946,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.3625001172072422,0.6056290980426757,0.4999891211310566,0.34443490138709776,0.3825815122626346,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.1662444138068958,0.6926056927405311,0.5806710524348168,0.15195079517158433,0.1791965280600684,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.05452405222464041,0.7375507705288179,0.618437005144327,0.045693302009324525,0.06392293513525173,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6528404831126469,0.44692146749486,0.33291404504404054,0.6330151069657608,0.6722820011648271,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6506371531083934,0.44833747071125907,0.3364967334873206,0.6314808886377646,0.6712311228859588,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6674740734911722,0.4374006605548573,0.3271827094469526,0.6479643588947108,0.6855781651612769,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.05277563728018686,0.7382324109093262,0.615952265073641,0.04211924430698143,0.06355274173756115,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6296506607109189,0.46160708454954646,0.3295636922492227,0.6063426198729879,0.6531436055380522,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6528404831126469,0.44692146749486,0.33291404504404054,0.6330151069657607,0.6722820011648271,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6675224603459724,0.4373688356495701,0.32713301696461794,0.6479867317917183,0.6856431209621626,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6481537097402805,0.4499281507792622,0.33844030896773347,0.6289966497957719,0.6681182144907039,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6701509850974231,0.4356365140405972,0.3255311883802518,0.6503133538144705,0.6891788692624732,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_18,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,13871,16000.0,4000,target,0.6696581907781956,0.4359618129907972,0.3264509408201171,0.6493021988772509,0.6875867360491001,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.2752963329881172,2.02711629357158,1.5669451010916449,0.2654593834115059,0.28565413264117123,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.1746749067096739,2.163271156910467,1.6950210490739663,0.16707088841359102,0.1821704499069468,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.06312650307246603,2.304830072025216,1.8214640974160174,0.05749853507768057,0.06905728278156488,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.29887275245942335,1.9938700855507445,1.5304750486885705,0.2884325096309976,0.31069843109804435,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.2938304865030986,2.0010268551990995,1.5379120570068663,0.28244832081464094,0.30685885740185803,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.326704820917023,1.9538948465387709,1.494530189338892,0.3157195535923178,0.3388760204022501,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.0458174169878478,2.3260239250957113,1.8133081306381065,0.0406694938962503,0.05157317537386824,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.21040587528011567,2.1159255808414117,1.6162380289872447,0.19763587492510937,0.2269570486868331,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.29887275245942335,1.9938700855507445,1.5304750486885705,0.2884325096309976,0.3106984310980443,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3267037244541179,1.9538964374994772,1.4945422718336587,0.31571611052320886,0.3388763742410608,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.30177706003323734,1.9897361559808184,1.5283295497994138,0.292092493466389,0.3138787562027284,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.327082293219221,1.9533470596166436,1.4951555103043632,0.3156826770018826,0.33945377435243845,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_19,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,100000,100000,80000.0,20000,target,0.3272989969458453,1.9530325102536996,1.4959943935042088,0.31612033672676704,0.3394840481893224,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.24215057247372296,2.0634049598465865,1.5949424901425022,0.22068990339812047,0.26056917822462894,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.1731148359130933,2.1553390956456018,1.6843953790471176,0.1554445758818884,0.18955246618938318,300
